id,name_levenshtein_simple,name_trigram_simple,name_levenshtein_term,name_trigram_term,city_levenshtein_simple,city_trigram_simple,city_levenshtein_term,city_trigram_term,zip_levenshtein_simple,zip_trigram_simple,zip_levenshtein_term,zip_trigram_term,street_levenshtein_simple,street_trigram_simple,street_levenshtein_term,street_trigram_term,website_levenshtein_simple,website_trigram_simple,website_levenshtein_term,website_trigram_term,phone_levenshtein,phone_trigram,fax_levenshtein,fax_trigram,street_number_levenshtein,street_number_trigram,phone_equality,fax_equality,street_number_equality,is_match
220867#360418,0.5012989999999999,0.4,0.36,0.181818,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
762#767,0.5,0.5,0.307692,0.333333,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,0.272727272727,0.10000000149,?,?,?,?,n,m,m,1
215#224,0.457143,0.307692,0.310345,0.20512800000000003,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.909090909091,0.714285731316,?,?,1.0,1.0,n,m,s,1
776#783,0.666667,0.666667,0.518519,0.535714,?,?,?,?,?,?,?,?,?,?,?,?,1,1,1,1,0.727272727273,0.5,?,?,0.5,0.25,n,m,n,1
8841#8846,0.727273,0.727273,0.43589700000000003,0.473684,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
2178#2180,1.0,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
10928#10929,0.163889,0.0,0.2,0.0,0.25,0,0.25,0,0.25,0.111111,0.25,0.111111,0.375,0.229545,0.294118,0.0833333,?,?,?,?,0.2,0.10000000149,0.2,0.10000000149,?,?,n,n,n,-1
2115#2120,0.239583,0.0,0.117647,0.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,1
100586#830507,0.16071400000000002,0.0,0.130435,0.0,0.166667,0,0.0833333,0,0.2,0.1,0.2,0.1,0.310823,0.0357143,0.24,0.0232558,?,?,?,?,0.2,0.10000000149,?,?,?,?,n,m,n,-1
1046#1051,1.0,1.0,1.0,1.0,0.333333,0,0.333333,0,0.0833333,0,0.0714286,0,1,1,1,1,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
1460#1461,0.8,0.8,0.7,0.714286,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,1
8743#8747,1.0,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
9822#9823,0.18190499999999998,0.0,0.172414,0.0,1,1,1,1,1,1,1,1,0.125,0,0.133333,0,?,?,?,?,0.6,0.375,?,?,?,?,n,m,n,-1
14194#14195,0.44761899999999993,0.366667,0.6,0.44444399999999995,1,1,1,1,1,1,1,1,0.130952,0.047619,0.117647,0.0434783,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
1366#1368,1.0,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,1
859#863,0.666667,0.666667,0.5,0.545455,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
1910#1917,0.8,0.8,0.666667,0.684211,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
8317#8318,0.251323,0.047619,0.0625,0.030302999999999997,1,1,1,1,0.2,0,0.2,0,0.625,0.5,0.684211,0.5,?,?,?,?,?,?,?,?,0.75,0.25,m,m,n,-1
398#406,1.0,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,1
2894#2908,0.666667,0.666667,0.541667,0.636364,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
9768#9769,0.11111099999999999,0.0,0.15625,0.0,0.666667,0.666667,0.705882,0.722222,1,1,1,1,0.125,0,0.2,0,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
1390#1405,0.48,0.4,0.25,0.391304,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
4346#4338,1.0,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,1
8854#8848,0.784615,0.769231,0.534884,0.586957,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
1877#1882,0.589286,0.5,0.457143,0.365854,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
12008#12009,0.4,0.4,0.181818,0.266667,1,1,1,1,1,1,1,1,0.185121,0,0.258065,0,?,?,?,?,1.0,1.0,?,?,?,?,s,m,n,1
139#152,1.0,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,1,1,1,1,?,?,?,?,1.0,1.0,m,m,s,1
644#652,0.857143,0.857143,0.473684,0.8,1,1,1,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
9116#9117,1.0,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.272727272727,0.0909090936184,?,?,1.0,1.0,n,m,s,1
7302#7309,0.348958,0.09583330000000001,0.333333,0.0487805,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,?,?,s,m,n,1
2550#2556,0.571429,0.571429,0.24242399999999997,0.264706,1,1,1,1,1,1,1,1,0.628788,0.5,0.45,0.225806,0.478431,0.407639,0.246753,0.180723,1.0,1.0,?,?,0.6,0.25,s,m,n,1
15590#15591,0.5,0.5,0.26087,0.304348,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
8200#8181,0.214773,0.0952381,0.130435,0.0526316,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.5,0.25,m,m,n,-1
1129#1132,0.75,0.75,0.727273,0.7391300000000001,0.666667,0.666667,0.454545,0.5,0.8,0.5,0.8,0.5,1,1,1,1,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
1601#1603,1.0,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,1
8993#9002,1.0,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,1
5696#5693,0.8,0.8,0.55,0.6,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
8186#8165,0.23611100000000002,0.0,0.1875,0.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,-1
2158#2169,0.857143,0.857143,0.565217,0.636364,?,?,?,?,?,?,?,?,?,?,?,?,0.525974,0.428571,0.333333,0.209677,1.0,1.0,?,?,?,?,s,m,n,1
7912#7913,0.145833,0.0,0.2,0.0,1,1,1,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
1227#1243,1.0,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
2340#2344,0.85,0.78125,0.4,0.777778,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,1
1170#1148,1.0,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
5580#5564,0.8,0.8,0.35897399999999996,0.722222,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
2704#2707,0.8,0.8,0.5,0.5217390000000001,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,1
5671#5616,0.909091,0.909091,0.8235290000000001,0.852941,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
11761#11762,0.566667,0.4,0.5625,0.25,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.4,0.222222223878,?,?,1.0,1.0,n,m,s,1
3186#3187,1.0,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,1
5618#5626,0.592262,0.5,0.294118,0.318182,0.666667,0.666667,0.454545,0.5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,1
5065#5066,0.685714,0.607143,0.541667,0.5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,1
8176#8183,0.25,0.035714300000000004,0.263158,0.0322581,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.75,0.428571432829,m,m,n,-1
1737#1742,0.666667,0.666667,0.388889,0.42105299999999996,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,1
2222#2232,0.6,0.5,0.692308,0.470588,?,?,?,?,?,?,?,?,?,?,?,?,0.638889,0.569444,0.583333,0.411765,0.818181818182,0.600000023842,?,?,1.0,1.0,n,m,s,1
9751#9752,0.171515,0.0266667,0.172414,0.0227273,1,1,1,1,1,1,1,1,0.30293,0.0714286,0.28125,0.130435,?,?,?,?,0.5,0.222222223878,?,?,?,?,n,m,n,-1
257#258,0.8,0.8,0.8125,0.8235290000000001,1,1,1,1,0.8,0.571429,0.8,0.571429,?,?,?,?,?,?,?,?,0.909090909091,0.600000023842,?,?,?,?,n,m,m,1
2709#2711,0.666667,0.666667,0.571429,0.6,1,1,1,1,1,1,1,1,1,1,1,1,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,1
1092#1089,0.666667,0.666667,0.41935500000000003,0.451613,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
1142#1166,0.371429,0.28571399999999997,0.23809499999999997,0.3125,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,1
2208#2231,0.5,0.5,0.363636,0.533333,1,1,1,1,1,1,1,1,0.8,0.8,0.548387,0.548387,?,?,?,?,0.363636363636,0.20000000298,?,?,1.0,1.0,n,m,s,1
5657#5653,1.0,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,1
756#757,0.589338,0.469444,0.45238100000000003,0.267857,1,1,1,1,1,1,1,1,0.833333,0.833333,0.913043,0.769231,1,1,1,1,?,?,?,?,0.5,0.25,m,m,n,1
2055#2057,0.208333,0.0,0.230769,0.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
1328#1330,1.0,1.0,1.0,1.0,0.666667,0.666667,0.5,0.545455,1,1,1,1,0.59537,0.42265,0.296296,0.275862,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
6906#6907,0.8,0.8,0.8235290000000001,0.833333,1,1,1,1,1,1,1,1,1,1,1,1,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,1
2818#2827,0.836364,0.747475,0.775,0.658537,0.1,0,0.0666667,0,?,?,?,?,0.878788,0.787879,0.892857,0.896552,?,?,?,?,?,?,?,?,?,?,m,m,n,1
4126#4129,0.571429,0.571429,0.52381,0.37037,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
602#603,0.08,0.0,0.153846,0.0,1,1,1,1,1,1,1,1,0.453125,0.25,0.285714,0.108108,?,?,?,?,0.454545454545,0.263157904148,?,?,0.75,0.285714298487,n,m,n,-1
8027#8036,0.5388890000000001,0.207407,0.44,0.181818,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
236#237,0.375,0.22222199999999998,0.272727,0.13333299999999998,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,?,?,s,m,n,1
3462#3463,1.0,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,1
8362#8360,0.666667,0.4,0.666667,0.4,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
12614#12615,0.14285699999999998,0.0375,0.0909091,0.03125,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.272727272727,0.0909090936184,?,?,1.0,1.0,n,m,s,1
789#790,0.4,0.4,0.178571,0.20689699999999997,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.545454545455,0.333333343267,1.0,1.0,1.0,1.0,n,s,s,1
15649#15660,0.302083,0.0,0.23333299999999998,0.0,1,1,1,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,-1
2665#2680,0.578125,0.5,0.43902399999999997,0.333333,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,1
9104#9092,1.0,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,1,1,1,1,1.0,1.0,?,?,?,?,s,m,n,1
5635#5652,0.833333,0.833333,0.744681,0.744681,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
4100#4098,0.457143,0.4,0.6190479999999999,0.366667,1,1,1,1,1,1,1,1,0.857143,0.857143,0.789474,0.8,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
8252#8260,0.16964300000000002,0.0514706,0.205882,0.03508769999999999,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
2097#2102,1.0,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
11344#11345,0.333333,0.247619,0.2,0.266667,1,1,1,1,1,1,1,1,1,1,1,1,?,?,?,?,0.4,0.157894730568,?,?,1.0,1.0,n,m,s,-1
2769#2786,0.75,0.75,0.566667,0.648649,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
197#198,0.816327,0.761905,0.8,0.7,1,1,1,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
13792#14259,0.433622,0.28571399999999997,0.371429,0.19148900000000002,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.6,0.333333343267,m,m,n,-1
1625#1627,1.0,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,1,1,1,1,1.0,1.0,?,?,1.0,1.0,s,m,s,1
9806#9807,0.377778,0.14038499999999998,0.357143,0.14285699999999998,0,0,0,0,0.25,0.111111,0.25,0.111111,0.1,0,0.166667,0,?,?,?,?,0.4,0.157894730568,?,?,?,?,n,m,n,-1
1736#1738,0.5,0.5,0.291667,0.32,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,1
1258#1280,0.39523800000000003,0.176224,0.4,0.185185,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,1
4326#4334,0.666667,0.666667,0.692308,0.714286,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,1
191#189,0.9523809999999999,0.8888889999999999,0.941176,0.8235290000000001,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
5680#5681,0.622078,0.568182,0.384615,0.386364,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.5,0.25,m,m,n,1
349#351,1.0,1.0,1.0,1.0,0.13125,0,0.190476,0,?,?,?,?,0.2558,0.0196078,0.148148,0.0263158,?,?,?,?,?,?,?,?,?,?,m,m,n,1
2199#2223,1.0,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
3469#3474,0.0,0.0,0.043478300000000004,0.0,1,1,1,1,1,1,1,1,0.262585,0.0238095,0.222222,0.03125,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
7924#7926,0.25396799999999997,0.0238095,0.13333299999999998,0.0344828,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
1907#1911,0.8,0.8,0.666667,0.684211,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
8361#8364,0.666667,0.4,0.666667,0.4,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
8177#8183,0.277778,0.035714300000000004,0.263158,0.0322581,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.5,0.25,m,m,n,-1
8982#9004,0.466667,0.4,0.263158,0.304348,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
15979#15986,0.31047600000000003,0.0376068,0.22222199999999998,0.0327869,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
1100#1102,1.0,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,1
737#802,0.638776,0.587302,0.446809,0.442308,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.8,0.333333343267,m,m,n,1
8785#8776,0.833333,0.833333,0.515152,0.787879,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,1
1151#1154,1.0,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,1,1,1,1,?,?,?,?,1.0,1.0,m,m,s,1
3641#3644,0.39898,0.28571399999999997,0.4,0.171429,1,1,1,1,1,1,1,1,0.421429,0.285714,0.4,0.171429,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
731#728,0.666667,0.666667,0.3,0.333333,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.545454545455,0.20000000298,?,?,1.0,1.0,n,m,s,1
252#253,0.75,0.75,0.461538,0.5,?,?,?,?,?,?,?,?,?,?,?,?,0.3875,0.285714,0.294118,0.140625,0.636363636364,0.263157904148,1.0,1.0,?,?,n,s,n,1
412#418,0.8472219999999999,0.735043,0.771429,0.634146,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,1
2212#2221,0.678571,0.571429,0.655172,0.341463,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.818181818182,0.600000023842,?,?,1.0,1.0,n,m,s,1
40886#102945,0.041666699999999994,0.0,0.14285699999999998,0.0,1,1,1,1,?,?,?,?,1,1,1,1,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
963#965,0.8888889999999999,0.8888889999999999,0.8604649999999999,0.857143,0.571429,0.363636,0.571429,0.363636,0.5,0.5,0.5,0.272727,0.857143,0.857143,0.65625,0.666667,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
1270#1249,0.4,0.4,0.25,0.275862,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
9089#9084,0.857143,0.857143,0.777778,0.785714,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
533#534,1.0,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,1
2351#2355,0.666667,0.666667,0.736842,0.526316,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
3639#3643,0.12037,0.0,0.14285699999999998,0.0,1,1,1,1,1,1,1,1,0.45,0.32381,0.388889,0.206897,?,?,?,?,?,?,?,?,0.5,0.285714298487,m,m,n,-1
8186#8202,0.194444,0.051339300000000004,0.125,0.037037,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,m,-1
6121#6127,1.0,1.0,1.0,1.0,1,1,1,1,?,?,?,?,0.702381,0.6,0.268293,0.415094,1,1,1,1,1.0,1.0,?,?,?,?,s,m,n,1
9044#9050,0.8,0.8,0.689655,0.777778,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,1
1973#1989,0.571429,0.571429,0.40625,0.466667,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
457#452,0.909091,0.909091,0.833333,0.833333,?,?,?,?,?,?,?,?,?,?,?,?,0.564815,0.5,0.35,0.254902,1.0,1.0,?,?,?,?,s,m,n,1
9639#9640,0.173611,0.0,0.2,0.0,0.0740741,0,0.142857,0,1,1,1,1,?,?,?,?,?,?,?,?,0.4,0.157894730568,?,?,?,?,n,m,m,-1
9057#9058,0.791667,0.75,0.761905,0.535714,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
15687#15643,0.255952,0.035714300000000004,0.214286,0.037037,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.5,0.29411765933,?,?,1.0,1.0,n,m,s,-1
913#917,1.0,1.0,1.0,1.0,0.1,0,0.1,0,0.666667,0.666667,0.333333,0.428571,0.666667,0.666667,0.513514,0.526316,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
5892#5951,0.65,0.6,0.380952,0.42222200000000004,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,1
1374#1388,1.0,1.0,0.8461540000000001,1.0,0.611111,0.222222,0.454545,0.5,1,1,1,1,0.75,0.75,0.952381,0.833333,?,?,?,?,?,?,?,?,0.666666666667,0.333333343267,m,m,n,1
1809#1812,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,m,m,n,1
12744#12745,0.135714,0.0217391,0.1,0.0263158,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.1,0.0526315793395,?,?,?,?,n,m,n,-1
2218#2221,0.553571,0.5,0.551724,0.41176499999999994,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.454545454545,0.20000000298,?,?,1.0,1.0,n,m,s,1
660#668,0.691775,0.48116899999999996,0.43589700000000003,0.368421,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
7661#7662,0.75,0.75,0.48148100000000005,0.518519,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,-1
15828#15826,0.487245,0.321429,0.344828,0.243902,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.5,0.20000000298,m,m,n,-1
5901#5902,0.2,0.041666699999999994,0.25,0.0344828,1,1,1,1,1,1,1,1,0.8125,0.777778,0.842105,0.666667,?,?,?,?,?,?,?,?,0.5,0.272727280855,m,m,n,-1
2659#2673,0.4,0.4,0.269231,0.296296,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
2202#2211,0.48,0.4,0.21052600000000002,0.347826,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
458#460,0.727273,0.727273,0.48936199999999996,0.5217390000000001,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,1.0,1.0,1.0,1.0,s,s,s,1
1919#1935,1.0,1.0,0.294118,1.0,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,1
2215#2223,1.0,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
2216#2229,1.0,1.0,0.07692310000000001,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
2843#2842,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,1
8349#8356,0.23809499999999997,0.0,0.181818,0.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
9063#9069,1.0,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,1,1,1,1,?,?,?,?,1.0,1.0,m,m,s,1
2203#2232,0.666667,0.666667,0.7,0.727273,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,1
1025#1027,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,0.857143,0.857143,0.772727,0.818182,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,1
4029#4030,0.27222199999999996,0.027777800000000002,0.333333,0.0333333,1,1,1,1,1,1,1,1,0.469388,0.285714,0.428571,0.153846,?,?,?,?,?,?,?,?,0.75,0.285714298487,m,m,n,-1
3638#3642,0.0952381,0.0,0.166667,0.0,1,1,1,1,1,1,1,1,0.614583,0.516667,0.391304,0.233333,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,-1
2219#2225,0.539141,0.5,0.228571,0.318182,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.909090909091,0.600000023842,?,?,1.0,1.0,n,m,s,1
8877#8886,0.666667,0.666667,0.384615,0.428571,1,1,1,1,?,?,?,?,0.580247,0.460317,0.387097,0.3,?,?,?,?,1.0,1.0,?,?,0.5,0.25,s,m,n,1
15690#15651,0.255051,0.1,0.17647100000000002,0.0652174,1,1,1,1,1,1,1,1,0.5,0.45,0.551724,0.410256,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
5617#5673,0.833333,0.833333,0.647059,0.852941,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
2938#2940,0.857143,0.857143,0.85,0.857143,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,1
3763#3764,0.717593,0.683761,0.638889,0.475,1,1,1,1,1,1,1,1,0.302721,0.0857143,0.35,0.0606061,?,?,?,?,?,?,?,?,0.75,0.428571432829,m,m,n,-1
10147#10148,0.273333,0.034055699999999994,0.25,0.057142899999999996,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
6617#6618,1.0,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,1
9651#9652,0.13333299999999998,0.0,0.1875,0.0,1,1,1,1,1,1,1,1,0.154762,0.0128205,0.212121,0.0196078,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
66#77,0.8888889999999999,0.8888889999999999,0.818182,0.8235290000000001,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
